2019-11-11 10:18:01,57.50,25.00
2019-11-11 10:23:02,57.40,25.00
2019-11-11 10:28:02,57.20,25.00
2019-11-11 10:33:03,57.30,25.00
2019-11-11 10:38:03,57.20,25.00
2019-11-11 10:43:04,57.50,25.00
2019-11-11 10:48:04,57.00,25.00
2019-11-11 10:53:04,57.20,25.00
2019-11-11 10:58:05,57.20,25.00
2019-11-11 11:03:05,57.00,25.00
2019-11-11 11:08:06,57.00,25.00
2019-11-11 11:13:06,57.00,25.00
2019-11-11 11:18:07,56.80,25.00
2019-11-11 11:23:07,56.90,25.00
2019-11-11 11:28:07,56.90,25.00
2019-11-11 11:33:08,56.80,25.00
2019-11-11 11:38:08,56.90,25.00
2019-11-11 11:43:09,57.00,25.00
2019-11-11 11:48:09,56.90,25.10
2019-11-11 11:53:09,57.00,25.10
2019-11-11 11:58:10,56.90,25.10
2019-11-11 12:03:10,57.00,25.10
2019-11-11 12:08:11,56.80,25.10
2019-11-11 12:13:11,56.90,25.10
2019-11-11 12:18:12,56.60,25.10
2019-11-11 12:23:12,57.10,25.10
2019-11-11 12:28:12,56.70,25.10
2019-11-11 12:33:13,56.40,25.10
2019-11-11 12:38:13,56.50,25.10
2019-11-11 12:43:14,56.70,25.10
2019-11-11 12:48:14,56.90,25.10
2019-11-11 12:53:14,57.00,25.10
2019-11-11 12:58:15,57.00,25.10
2019-11-11 13:03:15,56.80,25.20
2019-11-11 13:08:16,56.90,25.20
2019-11-11 13:13:16,57.10,25.20
2019-11-11 13:18:17,57.00,25.20
2019-11-11 13:23:17,57.20,25.20
2019-11-11 13:28:17,56.50,25.20
2019-11-11 13:33:18,56.60,25.30
2019-11-11 13:38:18,56.50,25.30
2019-11-11 13:43:19,56.60,25.30
2019-11-11 13:48:19,56.40,25.20
2019-11-11 13:53:19,56.50,25.30
2019-11-11 13:58:20,56.60,25.30
2019-11-11 14:03:20,56.50,25.30
2019-11-11 14:08:21,56.30,25.30
2019-11-11 14:13:21,55.60,25.30
2019-11-11 14:18:22,56.00,25.30
2019-11-11 14:23:22,55.80,25.30
2019-11-11 14:28:22,55.60,25.30
2019-11-11 14:33:23,55.50,25.30
2019-11-11 14:38:23,55.10,25.30
2019-11-11 14:43:24,55.20,25.30
2019-11-11 14:48:24,55.40,25.30
2019-11-11 14:53:24,55.30,25.40
2019-11-11 14:58:25,55.20,25.40
2019-11-11 15:03:25,55.10,25.40
2019-11-11 15:08:26,55.00,25.40
2019-11-11 15:13:26,55.10,25.40
2019-11-11 15:18:27,55.00,25.40
2019-11-11 15:23:27,54.80,25.50
2019-11-11 15:28:27,54.70,25.50
2019-11-11 15:33:28,54.80,25.50
2019-11-11 15:38:28,54.60,25.50
2019-11-11 15:43:29,54.10,25.50
2019-11-11 15:48:29,54.40,25.50
2019-11-11 15:53:30,54.40,25.50
2019-11-11 15:58:30,54.60,25.60
2019-11-11 16:03:30,54.60,25.60
2019-11-11 16:08:31,54.50,25.60
2019-11-11 16:13:31,54.30,25.60
2019-11-11 16:18:32,54.30,25.60
2019-11-11 16:23:32,54.40,25.70
2019-11-11 16:28:32,53.90,25.60
2019-11-11 16:33:33,53.80,25.70
2019-11-11 16:38:33,54.00,25.70
2019-11-11 16:43:34,53.80,25.70
2019-11-11 16:48:34,53.80,25.70
2019-11-11 16:53:34,53.70,25.70
2019-11-11 16:58:35,53.60,25.80
